DATETIME,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,WINDSPEED,POWER
10/5/2022 00:45:00,24,19.1,92,1009,5.4,13167
10/5/2022 00:45:00,24,19.1,92,1009,5.4,13167
10/5/2022 01:00:00,23,19,92,1009,6.2,20265
10/5/2022 01:00:00,23,19,92,1009,6.2,20265
10/5/2022 01:15:00,22,19,92,1009,6.5,21437
10/5/2022 01:15:00,22,19,92,1009,6.5,21437
10/5/2022 01:30:00,22,19,92,1009,6.3,19541
10/5/2022 01:30:00,22,19,92,1009,6.3,19541
10/5/2022 01:45:00,22,19.1,92,1009,6.6,22056
10/5/2022 01:45:00,22,19.1,92,1009,6.6,22056
10/5/2022 02:00:00,22,19.1,92,1009,6.7,24922
10/5/2022 02:00:00,22,19.1,92,1009,6.7,24922
10/5/2022 02:15:00,22,19.1,92,1009,6.3,22240
10/5/2022 02:15:00,22,19.1,92,1009,6.3,22240
10/5/2022 02:30:00,21,19.1,92,1009,5.9,17918
10/5/2022 02:30:00,21,19.1,92,1009,5.9,17918
10/5/2022 02:45:00,21,19.1,91,1009,6,17982
10/5/2022 02:45:00,21,19.1,91,1009,6,17982
10/5/2022 03:00:00,20,19.1,91,1009,6,17869
10/5/2022 03:00:00,20,19.1,91,1009,6,17869
10/5/2022 03:15:00,20,19.1,91,1009,5.5,15908
10/5/2022 03:15:00,20,19.1,91,1009,5.5,15908
10/5/2022 03:30:00,19,19.2,91,1009,5.6,14679
10/5/2022 03:30:00,19,19.2,91,1009,5.6,14679
10/5/2022 03:45:00,18,19.3,90,1009,5.9,15572
10/5/2022 03:45:00,18,19.3,90,1009,5.9,15572
10/5/2022 04:00:00,18,19.4,90,1009,5.5,15069
10/5/2022 04:00:00,18,19.4,90,1009,5.5,15069
10/5/2022 04:15:00,17,19.4,90,1009,5.4,13353
10/5/2022 04:15:00,17,19.4,90,1009,5.4,13353
10/5/2022 04:30:00,17,19.4,90,1009,5.1,11129
10/5/2022 04:30:00,17,19.4,90,1009,5.1,11129
10/5/2022 04:45:00,16,19.4,90,1009,4.9,9147
10/5/2022 04:45:00,16,19.4,90,1009,4.9,9147
10/5/2022 05:00:00,17,19.4,90,1009,5,10113
10/5/2022 05:00:00,17,19.4,90,1009,5,10113
10/5/2022 05:15:00,17,19.4,90,1009,5.7,14236
10/5/2022 05:15:00,17,19.4,90,1009,5.7,14236
10/5/2022 05:30:00,18,19.5,90,1009,5.2,14886
10/5/2022 05:30:00,18,19.5,90,1009,5.2,14886
10/5/2022 05:45:00,18,19.6,89,1009,5.9,16461
10/5/2022 05:45:00,18,19.6,89,1009,5.9,16461
10/5/2022 06:00:00,20,19.7,89,1009,5.7,15779
10/5/2022 06:00:00,20,19.7,89,1009,5.7,15779
10/5/2022 06:15:00,20,19.8,89,1009,5.6,16300
10/5/2022 06:15:00,20,19.8,89,1009,5.6,16300
10/5/2022 06:30:00,21,19.9,88,1009,5.5,15755
10/5/2022 06:30:00,21,19.9,88,1009,5.5,15755
10/5/2022 06:45:00,22,20.1,88,1009,5.7,15302
10/5/2022 06:45:00,22,20.1,88,1009,5.7,15302
10/5/2022 07:00:00,23,20.2,87,1009,5.8,15732
10/5/2022 07:00:00,23,20.2,87,1009,5.8,15732
10/5/2022 07:15:00,25,20.5,86,1009,5.9,19268
10/5/2022 07:15:00,25,20.5,86,1009,5.9,19268
10/5/2022 07:30:00,28,20.8,85,1009,5.8,17586
10/5/2022 07:30:00,28,20.8,85,1009,5.8,17586
10/5/2022 07:45:00,29,21.2,84,1010,5.9,17689
10/5/2022 07:45:00,29,21.2,84,1010,5.9,17689
10/5/2022 08:00:00,32,21.5,83,1010,6.3,22082
10/5/2022 08:00:00,32,21.5,83,1010,6.3,22082
10/5/2022 08:15:00,35,21.9,82,1010,5.9,19364
10/5/2022 08:15:00,35,21.9,82,1010,5.9,19364
10/5/2022 08:30:00,39,22.2,81,1010,5.2,15646
10/5/2022 08:30:00,39,22.2,81,1010,5.2,15646
10/5/2022 08:45:00,42,22.6,80,1010,4.8,10014
10/5/2022 08:45:00,42,22.6,80,1010,4.8,10014
10/5/2022 09:00:00,45,22.9,79,1010,4.3,5522
10/5/2022 09:00:00,45,22.9,79,1010,4.3,5522
10/5/2022 09:15:00,48,23.2,78,1010,4.3,4039
10/5/2022 09:15:00,48,23.2,78,1010,4.3,4039
10/5/2022 09:30:00,50,23.5,77,1010,4.4,6066
10/5/2022 09:30:00,50,23.5,77,1010,4.4,6066
10/5/2022 09:45:00,52,23.7,76,1010,4.6,8352
10/5/2022 09:45:00,52,23.7,76,1010,4.6,8352
10/5/2022 10:00:00,54,24,75,1010,4.7,7043
10/5/2022 10:00:00,54,24,75,1010,4.7,7043
10/5/2022 10:15:00,56,24.2,75,1010,4.4,7474
10/5/2022 10:15:00,56,24.2,75,1010,4.4,7474
10/5/2022 10:30:00,61,24.3,74,1010,4.6,9012
10/5/2022 10:30:00,61,24.3,74,1010,4.6,9012
10/5/2022 10:45:00,66,24.5,73,1009,4.7,7945
10/5/2022 10:45:00,66,24.5,73,1009,4.7,7945
10/5/2022 11:00:00,71,24.6,72,1009,4.1,5443
10/5/2022 11:00:00,71,24.6,72,1009,4.1,5443
10/5/2022 11:15:00,76,24.8,72,1009,4.1,5409
10/5/2022 11:15:00,76,24.8,72,1009,4.1,5409
10/5/2022 11:30:00,81,25,72,1009,4.7,6731
10/5/2022 11:30:00,81,25,72,1009,4.7,6731
10/5/2022 11:45:00,87,25.2,71,1009,5.2,8031
10/5/2022 11:45:00,87,25.2,71,1009,5.2,8031
10/5/2022 12:00:00,90,25.4,71,1009,4.5,7657
10/5/2022 12:00:00,90,25.4,71,1009,4.5,7657
10/5/2022 12:15:00,93,25.5,71,1009,3.7,3115
10/5/2022 12:15:00,93,25.5,71,1009,3.7,3115
10/5/2022 12:30:00,93,25.5,71,1009,3.2,1257
10/5/2022 12:30:00,93,25.5,71,1009,3.2,1257
10/5/2022 12:45:00,92,25.6,70,1008,2.8,532
10/5/2022 12:45:00,92,25.6,70,1008,2.8,532
10/5/2022 13:00:00,92,25.6,70,1008,2.8,171
10/5/2022 13:00:00,92,25.6,70,1008,2.8,171
10/5/2022 13:15:00,93,25.4,71,1008,2.7,-36
10/5/2022 13:15:00,93,25.4,71,1008,2.7,-36
10/5/2022 13:30:00,95,25,73,1008,3.3,635
10/5/2022 13:30:00,95,25,73,1008,3.3,635
10/5/2022 13:45:00,96,24.7,74,1007,2.6,-153
10/5/2022 13:45:00,96,24.7,74,1007,2.6,-153
10/5/2022 14:00:00,97,24.3,76,1007,2.4,-295
10/5/2022 14:00:00,97,24.3,76,1007,2.4,-295
10/5/2022 14:15:00,97,24.1,77,1007,2.6,103
10/5/2022 14:15:00,97,24.1,77,1007,2.6,103
10/5/2022 14:30:00,96,24,78,1007,3.1,110
10/5/2022 14:30:00,96,24,78,1007,3.1,110
10/5/2022 14:45:00,94,24,78,1007,2.9,250
10/5/2022 14:45:00,94,24,78,1007,2.9,250
10/5/2022 15:00:00,93,23.9,79,1007,2.7,-170
10/5/2022 15:00:00,93,23.9,79,1007,2.7,-170
10/5/2022 15:15:00,90,23.9,79,1007,2.7,-254
10/5/2022 15:15:00,90,23.9,79,1007,2.7,-254
10/5/2022 15:30:00,90,23.8,79,1007,2.6,-238
10/5/2022 15:30:00,90,23.8,79,1007,2.6,-238
10/5/2022 15:45:00,89,23.8,80,1006,3.1,559
10/5/2022 15:45:00,89,23.8,80,1006,3.1,559
10/5/2022 16:00:00,87,23.7,80,1006,3.3,1209
10/5/2022 16:00:00,87,23.7,80,1006,3.3,1209
10/5/2022 16:15:00,85,23.6,80,1006,2.9,25
10/5/2022 16:15:00,85,23.6,80,1006,2.9,25
10/5/2022 16:30:00,82,23.5,80,1006,3.4,1589
10/5/2022 16:30:00,82,23.5,80,1006,3.4,1589
10/5/2022 16:45:00,79,23.3,81,1006,3.8,1968
10/5/2022 16:45:00,79,23.3,81,1006,3.8,1968
10/5/2022 17:00:00,77,23.2,81,1006,3,1129
10/5/2022 17:00:00,77,23.2,81,1006,3,1129
10/5/2022 17:15:00,74,23,81,1006,2.9,511
10/5/2022 17:15:00,74,23,81,1006,2.9,511
10/5/2022 17:30:00,70,22.8,82,1006,2.7,494
10/5/2022 17:30:00,70,22.8,82,1006,2.7,494
10/5/2022 17:45:00,66,22.5,83,1007,2.4,-12
10/5/2022 17:45:00,66,22.5,83,1007,2.4,-12
10/5/2022 18:00:00,62,22.3,84,1007,3.2,1294
10/5/2022 18:00:00,62,22.3,84,1007,3.2,1294
10/5/2022 18:15:00,61,22.1,85,1007,2.9,802
10/5/2022 18:15:00,61,22.1,85,1007,2.9,802
10/5/2022 18:30:00,60,21.9,86,1007,2.6,8
10/5/2022 18:30:00,60,21.9,86,1007,2.6,8
10/5/2022 18:45:00,58,21.8,87,1007,1.6,-514
10/5/2022 18:45:00,58,21.8,87,1007,1.6,-514
10/5/2022 19:00:00,58,21.6,88,1007,3,-61
10/5/2022 19:00:00,58,21.6,88,1007,3,-61
10/5/2022 19:15:00,57,21.4,88,1007,3.3,2084
10/5/2022 19:15:00,57,21.4,88,1007,3.3,2084
10/5/2022 19:30:00,55,21.3,89,1007,2.7,766
10/5/2022 19:30:00,55,21.3,89,1007,2.7,766
10/5/2022 19:45:00,52,21.2,90,1008,2.9,701
10/5/2022 19:45:00,52,21.2,90,1008,2.9,701
10/5/2022 20:00:00,50,21.1,91,1008,3.2,1386
10/5/2022 20:00:00,50,21.1,91,1008,3.2,1386
10/5/2022 20:15:00,48,21,91,1008,3,1281
10/5/2022 20:15:00,48,21,91,1008,3,1281
10/5/2022 20:30:00,44,20.9,92,1008,3.3,1880
10/5/2022 20:30:00,44,20.9,92,1008,3.3,1880
10/5/2022 20:45:00,41,20.9,92,1008,3,1079
10/5/2022 20:45:00,41,20.9,92,1008,3,1079
10/5/2022 21:00:00,37,20.8,93,1008,2.7,821
10/5/2022 21:00:00,37,20.8,93,1008,2.7,821
10/5/2022 21:15:00,36,20.8,93,1008,2.2,677
10/5/2022 21:15:00,36,20.8,93,1008,2.2,677
10/5/2022 21:30:00,35,20.7,94,1008,2.8,699
10/5/2022 21:30:00,35,20.7,94,1008,2.8,699
10/5/2022 21:45:00,34,20.7,95,1008,2.7,1414
10/5/2022 21:45:00,34,20.7,95,1008,2.7,1414
10/5/2022 22:00:00,33,20.6,96,1008,2.3,363
10/5/2022 22:00:00,33,20.6,96,1008,2.3,363
10/5/2022 22:15:00,33,20.6,96,1008,2.2,507
10/5/2022 22:15:00,33,20.6,96,1008,2.2,507
10/5/2022 22:30:00,32,20.5,96,1008,2.1,329
10/5/2022 22:30:00,32,20.5,96,1008,2.1,329
10/5/2022 22:45:00,31,20.5,97,1008,2,-163
10/5/2022 22:45:00,31,20.5,97,1008,2,-163
10/5/2022 23:00:00,30,20.4,97,1008,1.2,-578
10/5/2022 23:00:00,30,20.4,97,1008,1.2,-578
10/5/2022 23:15:00,31,20.4,97,1008,1.6,-545
10/5/2022 23:15:00,31,20.4,97,1008,1.6,-545
10/5/2022 23:30:00,31,20.4,97,1008,1.6,-508
10/5/2022 23:30:00,31,20.4,97,1008,1.6,-508
10/5/2022 23:45:00,32,20.4,97,1007,2.1,-282
10/5/2022 23:45:00,32,20.4,97,1007,2.1,-282
11/5/2022 00:00:00,19,19.7,98,1007,1.7,-441
11/5/2022 00:00:00,19,19.7,98,1007,1.7,-441
11/5/2022 00:15:00,21,19.7,98,1007,1.5,-430
11/5/2022 00:15:00,21,19.7,98,1007,1.5,-430
11/5/2022 00:30:00,20,19.7,98,1007,1.2,-445
11/5/2022 00:30:00,20,19.7,98,1007,1.2,-445
11/5/2022 00:45:00,23,19.7,98,1007,1.1,-417
11/5/2022 00:45:00,23,19.7,98,1007,1.1,-417
11/5/2022 01:00:00,22,19.7,98,1007,1.2,-461
11/5/2022 01:00:00,22,19.7,98,1007,1.2,-461
11/5/2022 01:15:00,25,19.7,98,1007,1.4,-370
11/5/2022 01:15:00,25,19.7,98,1007,1.4,-370
11/5/2022 01:30:00,32,19.7,98,1007,1.2,-364
11/5/2022 01:30:00,32,19.7,98,1007,1.2,-364
11/5/2022 01:45:00,37,19.6,98,1006,1.6,-352
11/5/2022 01:45:00,37,19.6,98,1006,1.6,-352
11/5/2022 02:00:00,45,19.6,98,1006,1.4,-138
11/5/2022 02:00:00,45,19.6,98,1006,1.4,-138
11/5/2022 02:15:00,48,19.6,98,1006,1.8,-78
11/5/2022 02:15:00,48,19.6,98,1006,1.8,-78
11/5/2022 02:30:00,51,19.6,98,1006,2.1,17
11/5/2022 02:30:00,51,19.6,98,1006,2.1,17
11/5/2022 02:45:00,55,19.6,98,1006,2.2,203
11/5/2022 02:45:00,55,19.6,98,1006,2.2,203
11/5/2022 03:00:00,59,19.6,98,1006,2.2,369
11/5/2022 03:00:00,59,19.6,98,1006,2.2,369
11/5/2022 03:15:00,55,19.6,98,1006,1.9,61
11/5/2022 03:15:00,55,19.6,98,1006,1.9,61
11/5/2022 03:30:00,48,19.5,98,1006,1.7,-193
11/5/2022 03:30:00,48,19.5,98,1006,1.7,-193
11/5/2022 03:45:00,42,19.5,99,1006,2,140
11/5/2022 03:45:00,42,19.5,99,1006,2,140
11/5/2022 04:00:00,35,19.4,99,1006,1.9,-120
11/5/2022 04:00:00,35,19.4,99,1006,1.9,-120
11/5/2022 04:15:00,32,19.4,99,1006,2,-38
11/5/2022 04:15:00,32,19.4,99,1006,2,-38
11/5/2022 04:30:00,42,19.4,99,1006,2.1,16
11/5/2022 04:30:00,42,19.4,99,1006,2.1,16
11/5/2022 04:45:00,52,19.3,99,1006,2.1,298
11/5/2022 04:45:00,52,19.3,99,1006,2.1,298
11/5/2022 05:00:00,58,19.3,99,1006,2.1,-75
11/5/2022 05:00:00,58,19.3,99,1006,2.1,-75
11/5/2022 05:15:00,57,19.4,99,1006,1.9,-268
11/5/2022 05:15:00,57,19.4,99,1006,1.9,-268
11/5/2022 05:30:00,54,19.5,99,1006,2.1,-131
11/5/2022 05:30:00,54,19.5,99,1006,2.1,-131
11/5/2022 05:45:00,52,19.6,98,1006,2.2,151
11/5/2022 05:45:00,52,19.6,98,1006,2.2,151
11/5/2022 06:00:00,50,19.7,98,1006,2.1,183
11/5/2022 06:00:00,50,19.7,98,1006,2.1,183
11/5/2022 06:15:00,48,19.8,98,1006,2,-228
11/5/2022 06:15:00,48,19.8,98,1006,2,-228
11/5/2022 06:30:00,48,19.9,98,1006,1.9,-409
11/5/2022 06:30:00,48,19.9,98,1006,1.9,-409
11/5/2022 06:45:00,48,20,97,1007,2.3,64
11/5/2022 06:45:00,48,20,97,1007,2.3,64
11/5/2022 07:00:00,48,20.1,97,1007,2.5,854
11/5/2022 07:00:00,48,20.1,97,1007,2.5,854
11/5/2022 07:15:00,50,20.3,97,1007,1.8,358
11/5/2022 07:15:00,50,20.3,97,1007,1.8,358
11/5/2022 07:30:00,57,20.4,97,1007,2,152
11/5/2022 07:30:00,57,20.4,97,1007,2,152
11/5/2022 07:45:00,65,20.5,96,1007,2.3,815
11/5/2022 07:45:00,65,20.5,96,1007,2.3,815
11/5/2022 08:00:00,72,20.6,96,1007,2,751
11/5/2022 08:00:00,72,20.6,96,1007,2,751
11/5/2022 08:15:00,72,20.6,96,1007,2.1,173
11/5/2022 08:15:00,72,20.6,96,1007,2.1,173
11/5/2022 08:30:00,70,20.7,96,1007,2,155
11/5/2022 08:30:00,70,20.7,96,1007,2,155
11/5/2022 08:45:00,67,20.7,96,1008,1.4,-514
11/5/2022 08:45:00,67,20.7,96,1008,1.4,-514
11/5/2022 09:00:00,65,20.8,96,1008,1.4,-449
11/5/2022 09:00:00,65,20.8,96,1008,1.4,-449
11/5/2022 09:15:00,67,21,95,1008,1.4,-459
11/5/2022 09:15:00,67,21,95,1008,1.4,-459
11/5/2022 09:30:00,72,21.4,93,1008,1.5,-431
11/5/2022 09:30:00,72,21.4,93,1008,1.5,-431
11/5/2022 09:45:00,78,21.9,91,1008,1.2,-378
11/5/2022 09:45:00,78,21.9,91,1008,1.2,-378
11/5/2022 10:00:00,83,22.3,89,1008,1.5,-382
11/5/2022 10:00:00,83,22.3,89,1008,1.5,-382
11/5/2022 10:15:00,90,22.7,88,1008,1.7,-409
11/5/2022 10:15:00,90,22.7,88,1008,1.7,-409
11/5/2022 10:30:00,95,23,87,1008,1.7,-409
11/5/2022 10:30:00,95,23,87,1008,1.7,-409
11/5/2022 10:45:00,103,23.3,86,1008,1.2,-416
11/5/2022 10:45:00,103,23.3,86,1008,1.2,-416
11/5/2022 11:00:00,108,23.6,85,1008,1.2,-379
11/5/2022 11:00:00,108,23.6,85,1008,1.2,-379
11/5/2022 11:15:00,114,23.7,84,1008,1.5,-548
11/5/2022 11:15:00,114,23.7,84,1008,1.5,-548
11/5/2022 11:30:00,118,23.7,84,1008,1.7,-506
11/5/2022 11:30:00,118,23.7,84,1008,1.7,-506
11/5/2022 11:45:00,120,23.8,84,1007,1.7,-450
11/5/2022 11:45:00,120,23.8,84,1007,1.7,-450
11/5/2022 12:00:00,124,23.8,84,1007,1.5,-490
11/5/2022 12:00:00,124,23.8,84,1007,1.5,-490
11/5/2022 12:15:00,126,23.8,84,1007,1.7,-495
11/5/2022 12:15:00,126,23.8,84,1007,1.7,-495
11/5/2022 12:30:00,127,23.8,84,1007,1.7,-553
11/5/2022 12:30:00,127,23.8,84,1007,1.7,-553
11/5/2022 12:45:00,131,23.8,84,1007,1.7,-441
11/5/2022 12:45:00,131,23.8,84,1007,1.7,-441
11/5/2022 13:00:00,132,23.8,84,1007,2,-413
11/5/2022 13:00:00,132,23.8,84,1007,2,-413
11/5/2022 13:15:00,135,23.8,84,1007,1.6,-355
11/5/2022 13:15:00,135,23.8,84,1007,1.6,-355
11/5/2022 13:30:00,137,23.8,84,1007,1.7,-445
11/5/2022 13:30:00,137,23.8,84,1007,1.7,-445
11/5/2022 13:45:00,141,23.9,84,1006,1.8,-454
11/5/2022 13:45:00,141,23.9,84,1006,1.8,-454
11/5/2022 14:00:00,143,23.9,84,1006,1.8,-433
11/5/2022 14:00:00,143,23.9,84,1006,1.8,-433
11/5/2022 14:15:00,145,23.8,85,1006,1.6,-430
11/5/2022 14:15:00,145,23.8,85,1006,1.6,-430
11/5/2022 14:30:00,145,23.5,86,1006,1.6,-421
11/5/2022 14:30:00,145,23.5,86,1006,1.6,-421
11/5/2022 14:45:00,144,23.2,88,1005,1.4,-392
11/5/2022 14:45:00,144,23.2,88,1005,1.4,-392
11/5/2022 15:00:00,144,22.9,89,1005,1.9,-402
11/5/2022 15:00:00,144,22.9,89,1005,1.9,-402
11/5/2022 15:15:00,143,22.8,91,1005,1.3,-443
11/5/2022 15:15:00,143,22.8,91,1005,1.3,-443
11/5/2022 15:30:00,141,22.7,92,1005,1.5,-415
11/5/2022 15:30:00,141,22.7,92,1005,1.5,-415
11/5/2022 15:45:00,138,22.6,93,1005,1.8,-373
11/5/2022 15:45:00,138,22.6,93,1005,1.8,-373
11/5/2022 16:00:00,135,22.5,94,1005,1.9,-419
11/5/2022 16:00:00,135,22.5,94,1005,1.9,-419
11/5/2022 16:15:00,127,22.4,95,1005,1.7,-549
11/5/2022 16:15:00,127,22.4,95,1005,1.7,-549
11/5/2022 16:30:00,115,22.3,96,1005,1.7,-545
11/5/2022 16:30:00,115,22.3,96,1005,1.7,-545
11/5/2022 16:45:00,105,22.2,97,1005,1.5,-521
11/5/2022 16:45:00,105,22.2,97,1005,1.5,-521
11/5/2022 17:00:00,97,22.1,98,1005,1.3,-500
11/5/2022 17:00:00,97,22.1,98,1005,1.3,-500
11/5/2022 17:15:00,92,22,98,1005,1.6,-470
11/5/2022 17:15:00,92,22,98,1005,1.6,-470
11/5/2022 17:30:00,92,22,98,1005,1.8,-554
11/5/2022 17:30:00,92,22,98,1005,1.8,-554
11/5/2022 17:45:00,92,21.9,99,1005,2,-270
11/5/2022 17:45:00,92,21.9,99,1005,2,-270
11/5/2022 18:00:00,92,21.9,99,1005,2,-382
11/5/2022 18:00:00,92,21.9,99,1005,2,-382
11/5/2022 18:15:00,92,21.9,99,1005,2.1,-305
11/5/2022 18:15:00,92,21.9,99,1005,2.1,-305
11/5/2022 18:30:00,92,21.8,99,1005,2.4,251
11/5/2022 18:30:00,92,21.8,99,1005,2.4,251
11/5/2022 18:45:00,90,21.8,99,1005,2.5,329
11/5/2022 18:45:00,90,21.8,99,1005,2.5,329
11/5/2022 19:00:00,90,21.7,99,1005,2.7,1114
11/5/2022 19:00:00,90,21.7,99,1005,2.7,1114
11/5/2022 19:15:00,90,21.7,99,1005,2.4,283
11/5/2022 19:15:00,90,21.7,99,1005,2.4,283
11/5/2022 19:30:00,85,21.6,99,1005,2.8,1010
11/5/2022 19:30:00,85,21.6,99,1005,2.8,1010
11/5/2022 19:45:00,80,21.6,99,1006,3.2,2735
11/5/2022 19:45:00,80,21.6,99,1006,3.2,2735
11/5/2022 20:00:00,75,21.5,99,1006,3.2,1864
11/5/2022 20:00:00,75,21.5,99,1006,3.2,1864
11/5/2022 20:15:00,74,21.5,99,1006,3.1,2343
11/5/2022 20:15:00,74,21.5,99,1006,3.1,2343
11/5/2022 20:30:00,73,21.4,99,1006,3.2,2111
11/5/2022 20:30:00,73,21.4,99,1006,3.2,2111
11/5/2022 20:45:00,72,21.3,99,1006,3.5,2881
11/5/2022 20:45:00,72,21.3,99,1006,3.5,2881
11/5/2022 21:00:00,71,21.2,99,1006,3.6,4052
11/5/2022 21:00:00,71,21.2,99,1006,3.6,4052
11/5/2022 21:15:00,69,21.1,99,1006,3.9,4214
11/5/2022 21:15:00,69,21.1,99,1006,3.9,4214
11/5/2022 21:30:00,65,21.1,99,1006,3.8,3253
11/5/2022 21:30:00,65,21.1,99,1006,3.8,3253
11/5/2022 21:45:00,63,21,99,1007,3.8,3082
11/5/2022 21:45:00,63,21,99,1007,3.8,3082
11/5/2022 22:00:00,60,21,99,1007,3.7,3076
11/5/2022 22:00:00,60,21,99,1007,3.7,3076
11/5/2022 22:15:00,57,21,99,1007,3.9,4213
11/5/2022 22:15:00,57,21,99,1007,3.9,4213
11/5/2022 22:30:00,55,20.9,99,1007,4.1,4774
11/5/2022 22:30:00,55,20.9,99,1007,4.1,4774
11/5/2022 22:45:00,56,20.9,99,1007,4.4,6123
11/5/2022 22:45:00,56,20.9,99,1007,4.4,6123
11/5/2022 23:00:00,54,20.8,99,1007,3.6,3059
11/5/2022 23:00:00,54,20.8,99,1007,3.6,3059
11/5/2022 23:15:00,53,20.8,99,1007,3.7,3609
11/5/2022 23:15:00,53,20.8,99,1007,3.7,3609
11/5/2022 23:30:00,53,20.8,99,1007,3.6,3119
11/5/2022 23:30:00,53,20.8,99,1007,3.6,3119
11/5/2022 23:45:00,54,20.8,99,1006,3.5,3166
11/5/2022 23:45:00,54,20.8,99,1006,3.5,3166
12/5/2022 00:00:00,33,19.6,94,1007,3.4,2177
12/5/2022 00:00:00,33,19.6,94,1007,3.4,2177
12/5/2022 00:15:00,33,19.6,94,1007,3.4,1911
12/5/2022 00:15:00,33,19.6,94,1007,3.4,1911
12/5/2022 00:30:00,32,19.5,94,1007,3.6,3764
12/5/2022 00:30:00,32,19.5,94,1007,3.6,3764
12/5/2022 00:45:00,32,19.5,95,1006,3.5,2277
12/5/2022 00:45:00,32,19.5,95,1006,3.5,2277
12/5/2022 01:00:00,31,19.4,95,1006,4.1,5756
12/5/2022 01:00:00,31,19.4,95,1006,4.1,5756
12/5/2022 01:15:00,32,19.4,95,1006,4.6,9061
12/5/2022 01:15:00,32,19.4,95,1006,4.6,9061
12/5/2022 01:30:00,33,19.4,95,1006,4.8,10509
12/5/2022 01:30:00,33,19.4,95,1006,4.8,10509
12/5/2022 01:45:00,34,19.3,96,1006,4.8,11201
12/5/2022 01:45:00,34,19.3,96,1006,4.8,11201
12/5/2022 02:00:00,35,19.3,96,1006,4.7,12136
12/5/2022 02:00:00,35,19.3,96,1006,4.7,12136
12/5/2022 02:15:00,35,19.3,96,1006,4.9,10759
12/5/2022 02:15:00,35,19.3,96,1006,4.9,10759
12/5/2022 02:30:00,35,19.3,96,1006,5.1,10637
12/5/2022 02:30:00,35,19.3,96,1006,5.1,10637
12/5/2022 02:45:00,34,19.2,96,1006,4.5,8514
12/5/2022 02:45:00,34,19.2,96,1006,4.5,8514
12/5/2022 03:00:00,34,19.2,96,1006,5,8697
12/5/2022 03:00:00,34,19.2,96,1006,5,8697
12/5/2022 03:15:00,34,19.2,96,1006,4.8,9597
12/5/2022 03:15:00,34,19.2,96,1006,4.8,9597
12/5/2022 03:30:00,33,19.2,96,1006,5.2,11592
12/5/2022 03:30:00,33,19.2,96,1006,5.2,11592
12/5/2022 03:45:00,32,19.1,96,1006,5.4,14253
12/5/2022 03:45:00,32,19.1,96,1006,5.4,14253
12/5/2022 04:00:00,31,19.1,96,1006,4.9,10478
12/5/2022 04:00:00,31,19.1,96,1006,4.9,10478
12/5/2022 04:15:00,31,19.1,96,1006,5,11208
12/5/2022 04:15:00,31,19.1,96,1006,5,11208
12/5/2022 04:30:00,31,19.1,96,1006,5.2,10053
12/5/2022 04:30:00,31,19.1,96,1006,5.2,10053
12/5/2022 04:45:00,32,19.1,95,1006,5,11253
12/5/2022 04:45:00,32,19.1,95,1006,5,11253
12/5/2022 05:00:00,32,19.1,95,1006,5.5,11179
12/5/2022 05:00:00,32,19.1,95,1006,5.5,11179
12/5/2022 05:15:00,32,19.1,95,1006,5.4,13220
12/5/2022 05:15:00,32,19.1,95,1006,5.4,13220
12/5/2022 05:30:00,32,19.1,95,1006,4.5,5891
12/5/2022 05:30:00,32,19.1,95,1006,4.5,5891
12/5/2022 05:45:00,32,19.2,94,1006,4.1,5133
12/5/2022 05:45:00,32,19.2,94,1006,4.1,5133
12/5/2022 06:00:00,32,19.2,94,1006,4.3,5002
12/5/2022 06:00:00,32,19.2,94,1006,4.3,5002
12/5/2022 06:15:00,33,19.2,94,1006,4.9,9055
12/5/2022 06:15:00,33,19.2,94,1006,4.9,9055
12/5/2022 06:30:00,34,19.2,95,1006,5.2,12832
12/5/2022 06:30:00,34,19.2,95,1006,5.2,12832
12/5/2022 06:45:00,35,19.3,95,1007,4.8,9811
12/5/2022 06:45:00,35,19.3,95,1007,4.8,9811
12/5/2022 07:00:00,36,19.3,96,1007,5,10753
12/5/2022 07:00:00,36,19.3,96,1007,5,10753
12/5/2022 07:15:00,36,19.4,96,1007,5.2,11907
12/5/2022 07:15:00,36,19.4,96,1007,5.2,11907
12/5/2022 07:30:00,35,19.5,96,1007,5.6,16121
12/5/2022 07:30:00,35,19.5,96,1007,5.6,16121
12/5/2022 07:45:00,35,19.6,96,1007,5.3,12104
12/5/2022 07:45:00,35,19.6,96,1007,5.3,12104
12/5/2022 08:00:00,34,19.7,96,1007,5,10853
12/5/2022 08:00:00,34,19.7,96,1007,5,10853
12/5/2022 08:15:00,34,19.8,96,1007,5.3,12234
12/5/2022 08:15:00,34,19.8,96,1007,5.3,12234
12/5/2022 08:30:00,35,19.8,96,1007,5,9596
12/5/2022 08:30:00,35,19.8,96,1007,5,9596
12/5/2022 08:45:00,34,19.9,96,1007,4.1,4771
12/5/2022 08:45:00,34,19.9,96,1007,4.1,4771
12/5/2022 09:00:00,35,19.9,96,1007,4,3212
12/5/2022 09:00:00,35,19.9,96,1007,4,3212
12/5/2022 09:15:00,35,19.9,96,1007,5,8033
12/5/2022 09:15:00,35,19.9,96,1007,5,8033
12/5/2022 09:30:00,33,20,96,1007,4.8,7092
12/5/2022 09:30:00,33,20,96,1007,4.8,7092
12/5/2022 09:45:00,33,20.1,95,1007,5,7906
12/5/2022 09:45:00,33,20.1,95,1007,5,7906
